Genome_Name	Gene_Length_Including_N	Sum_of_valid_dinucleotide_counts	A_Count	T_Count	G_Count	C_Count	AA_Count	AA_OE	AA_Rate	AT_Count	AT_OE	AT_Rate	AG_Count	AG_OE	AG_Rate	AC_Count	AC_OE	AC_Rate	TA_Count	TA_OE	TA_Rate	TT_Count	TT_OE	TT_Rate	TG_Count	TG_OE	TG_Rate	TC_Count	TC_OE	TC_Rate	GA_Count	GA_OE	GA_Rate	GT_Count	GT_OE	GT_Rate	GG_Count	GG_OE	GG_Rate	GC_Count	GC_OE	GC_Rate	CA_Count	CA_OE	CA_Rate	CT_Count	CT_OE	CT_Rate	CG_Count	CG_OE	CG_Rate	CC_Count	CC_OE	CC_Rate	A_Rate	T_Rate	G_Rate	C_Rate
GCA_037974715.1_ASM3797471v1	898643329	897244573	264624880	282960862	176670884	174171698	87364116	1.122349	0.097369	76467563	0.918705	0.085225	52158595	1.003659	0.058132	48372801	0.944167	0.053913	63697502	0.765282	0.070992	97704279	1.097784	0.108894	65738817	1.183005	0.073267	55403087	1.011314	0.061748	52113221	1.002786	0.058081	53101589	0.955591	0.059183	39464081	1.137439	0.043984	31711560	0.92711	0.035343	61162411	1.193802	0.068167	55305964	1.009541	0.06164	19057131	0.557149	0.02124	38421856	1.139408	0.042822	0.2945420051115842	0.3149509587366927	0.1966443836203009	0.1938626525314222
GCA_036588685.2_PNRI_Mtr1.2.1.hap1	1298590654	1298483007	439152604	438923294	210207282	210201199	164829163	1.109789	0.12694	138622307	0.933827	0.106757	63206991	0.889076	0.048678	72493743	1.019734	0.05583	121069485	0.815582	0.093239	164666391	1.109852	0.126814	85109798	1.197789	0.065546	68077186	0.958109	0.052428	68096675	0.957855	0.052443	72473587	1.019954	0.055814	37742671	1.109109	0.029067	31894077	0.937269	0.024563	85156836	1.19786	0.065582	63160612	0.888914	0.048642	24147545	0.709622	0.018597	37735940	1.108976	0.029062	0.33820399467431717	0.3380273964774435	0.1618866467703575	0.16188196207788189
GCA_034092305.1_Dabb_1.0	1623139935	1623139282	550677230	550342821	260579458	261540426	214216093	1.146605	0.131976	174458278	0.934367	0.107482	80623662	0.911972	0.049671	81378991	0.917133	0.050137	158963829	0.851381	0.097936	214076586	1.147252	0.13189	91419044	1.034712	0.056322	85883117	0.968483	0.052912	85758514	0.970054	0.052835	80859883	0.915199	0.049817	49086097	1.173368	0.030241	44874877	1.068761	0.027647	91738544	1.033885	0.056519	80947883	0.912829	0.049871	39450547	0.939572	0.024305	49403337	1.172289	0.030437	0.33926663876950325	0.33906061278690675	0.16054035291787705	0.16113239552571296
GCA_037179465.1_ASM3717946v1	1074380785	1071111247	321476752	329118086	212579259	210625024	114734827	1.195109	0.107118	92181181	0.937891	0.086061	57625973	0.907735	0.0538	56328871	0.895536	0.052589	83880551	0.853437	0.078312	119462269	1.187241	0.111531	68412351	1.052624	0.06387	56301276	0.874315	0.052563	55615976	0.876074	0.051924	58127792	0.894381	0.054269	49942044	1.189696	0.046626	48343608	1.162304	0.045134	66564017	1.058258	0.062145	58385329	0.906679	0.054509	36047724	0.866679	0.033655	49157458	1.192837	0.045894	0.2993825807015165	0.3064987478230577	0.19796929876607713	0.19614937270934868
GCA_031761405.1_xbSerGroe1_p1.0	1759664326	1758153438	559044831	559394258	319847997	319875640	194549999	1.094459	0.110656	168910549	0.949628	0.096073	92974212	0.914184	0.052882	102607601	1.008819	0.058361	144648174	0.813223	0.082273	194682418	1.093836	0.110731	120997172	1.188981	0.068821	99063528	0.973366	0.056345	98987227	0.973308	0.056302	102723815	1.009418	0.058427	60873501	1.04617	0.034624	57261651	0.984012	0.032569	120856503	1.188238	0.068741	93075022	0.914524	0.052939	45000986	0.773319	0.025596	60941080	1.047151	0.034662	0.3179710402983484	0.3181697858381284	0.18192172560027303	0.18193744826325023
GCA_037325665.1_US_GU_Lsax_2.0	1256192465	1254841670	361843445	361567957	265734880	265706158	117287243	1.124102	0.093468	86522639	0.82988	0.068951	74773423	0.97583	0.059588	83257002	1.086663	0.066349	71900139	0.689629	0.057298	117148649	1.124485	0.093357	95465974	1.246828	0.076078	77050162	1.006418	0.061402	77125150	1.006522	0.061462	83186967	1.086459	0.066293	54036284	0.960251	0.043062	51384078	0.913219	0.040949	95527850	1.246821	0.076127	74706612	0.975807	0.059535	41456994	0.73679	0.033038	54012504	0.960036	0.043043	0.28835537427811037	0.28813583611472277	0.21176583917707487	0.211742950430092
GCA_036898135.1_ASM3689813v1	1449858197	1448984472	428821842	428929482	295585083	295650244	137336295	1.082173	0.094781	115971210	0.913592	0.080036	89544491	1.023634	0.061798	85969240	0.982546	0.059331	100382668	0.79079	0.069278	137433726	1.082397	0.094848	102691785	1.173633	0.070872	88420658	1.01031	0.061023	88393432	1.010475	0.061004	85951349	0.982312	0.059318	61923107	1.026958	0.042736	59316728	0.983516	0.040937	102708812	1.173864	0.070883	89572562	1.023472	0.061817	41425262	0.686862	0.028589	61943147	1.026838	0.042749	0.29594602662768077	0.2960203130263344	0.2039943451487325	0.2040393151972523
GCA_037788925.1_MytGallo_primary_0.1	1414122127	1414079758	478231591	478264708	228721975	228861909	179591447	1.11041	0.127002	151462099	0.936422	0.10711	68485712	0.885376	0.048431	78692197	1.016703	0.055649	131943209	0.815745	0.093307	179591907	1.110259	0.127003	92503797	1.195797	0.065416	74225640	0.958929	0.05249	74194266	0.959176	0.052468	78669055	1.016955	0.055633	41256494	1.115195	0.029176	34602087	0.934749	0.02447	92502515	1.195132	0.065415	68541508	0.885495	0.048471	26475911	0.715227	0.018723	41341914	1.116138	0.029236	0.3381926970968661	0.33821611656090933	0.1617461143644356	0.16184507197778897
GCA_030674155.1_MNHN-Sthae-1	2236578135	2234690630	649928407	649038246	466416162	469343689	197892507	1.046959	0.088555	153564805	0.813556	0.068719	144991580	1.068895	0.064882	153468535	1.124331	0.068676	129665207	0.68694	0.058024	196619715	1.043081	0.087985	180881497	1.335309	0.080943	141862123	1.040726	0.063482	140823078	1.038164	0.063017	152786634	1.127906	0.06837	95067762	0.976602	0.042542	77731283	0.793529	0.034784	181537301	1.329967	0.081236	146056705	1.071499	0.065359	45468087	0.464166	0.020346	96273811	0.976692	0.043081	0.2908312967321392	0.2904329656619135	0.20871286090944396	0.21002287669650335
GCA_038088735.1_ASM3808873v1	1812672735	1810113851	515480060	521066592	388049141	385952098	148618327	1.012891	0.082104	140624984	0.948138	0.077688	117686139	1.065469	0.065016	108415685	0.986872	0.059894	124707847	0.84082	0.068895	151269152	1.00897	0.083569	128960095	1.15502	0.071244	115988008	1.044481	0.064078	115321301	1.044059	0.063709	110525216	0.98991	0.06106	93071561	1.119329	0.051418	69052026	0.834969	0.038148	126695987	1.153272	0.069993	118507488	1.067169	0.06547	48252644	0.583465	0.026657	92417391	1.123572	0.051056	0.28470943108568675	0.28779497885151495	0.21432691337740484	0.21316867668539347
GCA_036924085.1_xgAriColu1.0.hap1	2294334993	2294235511	672672221	673727573	474169382	473667717	201171185	1.019993	0.087685	181107507	0.916827	0.07894	147753959	1.062773	0.064402	142639184	1.02707	0.062173	157089597	0.79524	0.068471	201659668	1.019269	0.087898	172014332	1.235337	0.074977	142963544	1.027793	0.062314	142824401	1.027316	0.062254	143042823	1.027275	0.062349	97786199	0.997813	0.042623	90515688	0.924603	0.039454	171586603	1.235505	0.07479	147917213	1.063406	0.064473	56614596	0.578309	0.024677	97549012	0.997502	0.042519	0.2932008560460369	0.2936608573663975	0.20667847485442734	0.20645981173313824
GCA_037178445.1_ASM3717844v1	2370290557	2366820960	750773920	768982334	424292730	425739379	266121525	1.120251	0.112438	227007488	0.932971	0.095912	129149028	0.961989	0.054566	127647640	0.947575	0.053932	192716821	0.792041	0.081424	276911604	1.111123	0.116997	156254486	1.136329	0.066019	142134774	1.030134	0.060053	137799739	1.026425	0.058221	130821805	0.951375	0.055273	85477289	1.126609	0.036115	69619481	0.914482	0.029415	153350448	1.138376	0.064792	133209278	0.965446	0.056282	52807993	0.693656	0.022312	85791561	1.12308	0.036248	0.3168105353718458	0.32449409660638123	0.17904245654361836	0.17965291147815465
GCA_030674185.1_MNHN-Mocor-1	3075538138	3075217211	901286609	902904203	634835354	636207672	260902004	0.987716	0.08484	224477886	0.8483	0.072996	192311317	1.033621	0.062536	223590335	1.199145	0.072707	181645016	0.686435	0.059067	261295692	0.985665	0.084968	264480539	1.418964	0.086004	195477966	1.046496	0.063566	194369218	1.044682	0.063205	223817541	1.200803	0.072781	114382090	0.872803	0.037195	102263267	0.778646	0.033254	264365451	1.417827	0.085966	193308068	1.03488	0.06286	63658094	0.484701	0.0207	114872727	0.87277	0.037354	0.2930790490996152	0.2936050559287583	0.20643482331505225	0.2068810716565743
GCA_037043455.1_xbCyrSili1_p1.0	2883395251	2883368124	924805184	925595878	516103572	516890617	311115553	1.048889	0.1079	292190336	0.984243	0.101336	147471474	0.8909	0.051146	174020512	1.049687	0.060353	264396312	0.890619	0.091697	311718871	1.049128	0.108109	197912753	1.194603	0.068639	151560366	0.913427	0.052564	151051737	0.912529	0.052387	173898915	1.049656	0.060311	98972755	1.071396	0.034325	92174304	0.996283	0.031968	198234020	1.195742	0.068751	147780371	0.890646	0.051253	71740125	0.775416	0.024881	99129720	1.06983	0.03438	0.3207347947456268	0.32100901798981285	0.17899161477116549	0.17926457249339486
GCA_032716605.1_ASM3271660v1	5043581053	5041378940	1470402297	1470095759	1050057114	1050847983	439496922	1.024795	0.087178	416192597	0.970658	0.082555	316927348	1.034818	0.062865	297778475	0.971563	0.059067	405977775	0.946834	0.080529	439191038	1.024509	0.087117	330056932	1.077913	0.06547	294863060	0.962251	0.058489	294633038	0.962024	0.058443	297530359	0.971687	0.059018	266944691	1.220531	0.052951	190943784	0.872381	0.037875	330287407	1.077629	0.065515	317174929	1.035063	0.062914	136123154	0.621917	0.027001	267257431	1.220123	0.053013	0.29166528690033533	0.29160448279665685	0.2082866777625471	0.20844355254046076
GCA_034769895.1_Decula_1.0	6520083204	6518994019	2111036120	2110034445	1149198315	1148729324	755914050	1.105763	0.115956	621215223	0.909155	0.095293	344164677	0.924819	0.052794	389741003	1.047717	0.059785	594659176	0.87029	0.091219	755457469	1.106145	0.115886	412343670	1.108552	0.063253	347572598	0.934802	0.053317	347957271	0.93501	0.053376	389578154	1.047348	0.05976	214919882	1.060884	0.032968	196742311	0.971552	0.03018	412504082	1.108909	0.063277	343782387	0.924608	0.052735	177769341	0.87786	0.027269	214672725	1.060529	0.03293	0.3238283021315586	0.323674647387585	0.17628449633486049	0.1762125541459959
GCA_900618025.1_B_timori_Indonesia_v1_0_4_001_upd	64930714	64138370	22382299	22416059	9696282	9684586	9106802	1.167421	0.141987	7270546	0.930624	0.113357	3094290	0.915634	0.048244	2894401	0.857519	0.045127	5845733	0.748249	0.091143	9130415	1.166925	0.142355	3857076	1.139632	0.060137	3565940	1.054884	0.055598	3564574	1.054797	0.055576	2904402	0.85815	0.045283	1410570	0.963508	0.021993	1812673	1.239665	0.028262	3848501	1.140189	0.060003	3094473	0.915414	0.048247	1330568	0.909959	0.020745	1407406	0.96367	0.021943	0.3487467891868936	0.3492728160978445	0.15108131718509663	0.1508990775301653
GCA_900618365.1_T_callipaeda_Ticino_0011_upd	75392092	74608714	26129857	26141842	11171686	11173734	10456874	1.142918	0.140156	8384024	0.915939	0.112373	3723388	0.951853	0.049906	3562370	0.910523	0.047747	7023630	0.767319	0.09414	10464013	1.14265	0.140252	4674445	1.194435	0.062653	3976508	1.015909	0.053298	3974896	1.016149	0.053277	3563062	0.91045	0.047757	1384921	0.828085	0.018562	2247860	1.343815	0.030129	4671621	1.194042	0.062615	3727818	0.952374	0.049965	1387646	0.829562	0.018599	1385638	0.82821	0.018572	0.3501858199590901	0.35034643993692655	0.14972014665964253	0.14974759344434083
GCA_046563165.1_ASM4656316v1	81095982	81095651	28596722	28610867	11935746	11952325	11657737	1.156057	0.143753	9730496	0.964463	0.119988	3719178	0.883647	0.045862	3489308	0.827882	0.043027	7557261	0.749057	0.093189	11669043	1.156035	0.143892	4838113	1.148929	0.059659	4546446	1.078168	0.056063	4536100	1.077741	0.055935	3486532	0.827963	0.042993	1724199	0.98149	0.021261	2188914	1.244298	0.026992	4845621	1.149684	0.059752	3724795	0.883317	0.045931	1654253	0.940368	0.020399	1727655	0.980731	0.021304	0.3526294995317875	0.3528039231692547	0.1471810698624316	0.1473855074365262
GCA_043792875.1_NIC58_v2	82235903	82232389	25552723	25622040	15521221	15536419	9914393	1.248633	0.120566	6898238	0.866424	0.083887	4773501	0.989731	0.058049	3966589	0.821622	0.048236	4610735	0.579112	0.05607	9972861	1.24921	0.121277	4934542	1.020353	0.060007	6103897	1.260914	0.074227	6082757	1.26119	0.07397	3967039	0.820295	0.048242	3041553	1.038214	0.036987	2429871	0.828609	0.029549	4944837	1.024252	0.060132	4783898	0.988235	0.058175	2771617	0.945147	0.033705	3036061	1.034312	0.036921	0.31073788516188683	0.3115808253833954	0.1887482358991747	0.18893305355554307
GCA_900157175.1_O_NANA_1	85010107	82057335	25236778	25213684	15807611	15807356	9560204	1.231977	0.116506	6589979	0.849996	0.080309	4857228	0.99929	0.059193	4226692	0.869582	0.051509	4708589	0.607328	0.057382	9545222	1.2323	0.116324	5759215	1.185943	0.070185	5198012	1.070397	0.063346	5196437	1.069076	0.063327	4223522	0.869712	0.05147	3123153	1.025803	0.038061	3263103	1.071787	0.039766	5768977	1.186885	0.070304	4852279	0.999202	0.059133	2066573	0.678779	0.025185	3118150	1.024193	0.038	0.30752021048960826	0.3072388008841092	0.19262204795151927	0.19261894067476332
GCA_042257655.1_ASM4225765v1	90698125	90696643	28999478	28961075	16395345	16342227	12866540	1.387672	0.141863	8357430	0.902554	0.092147	3853487	0.735104	0.042488	3921796	0.750566	0.043241	5973348	0.645087	0.065861	12838561	1.388329	0.141555	5249774	1.002792	0.057883	4898928	0.938816	0.054014	4925928	0.939686	0.054312	3930228	0.750737	0.043334	3930975	1.32637	0.043342	3607795	1.221281	0.039779	5233170	1.001541	0.0577	3834631	0.734857	0.04228	3360750	1.137653	0.037055	3913302	1.329004	0.043147	0.3197362459257013	0.31931283033690055	0.18076829041394185	0.18018263332345624
GCA_900622495.1_H_taeniaeformis_Canary_Islands_0011_upd	103664560	100467738	28673189	28639088	21605653	21595729	9447997	1.15561	0.09404	7199058	0.881585	0.071655	6211470	1.008265	0.061826	5801978	0.942227	0.05775	5800092	0.71027	0.057731	9427768	1.155883	0.093839	7215227	1.172592	0.071816	6183487	1.005379	0.061547	6193770	1.005392	0.061649	5800563	0.942686	0.057736	4555870	0.981432	0.045347	5045126	1.087327	0.050216	7218886	1.17233	0.071853	6199328	1.007955	0.061705	3612494	0.778566	0.035957	4554624	0.982065	0.045334	0.2852665924737652	0.28492732515090313	0.2149524076125813	0.2148536747627504
GCA_045552895.1_Hmani_v1	105775798	105717654	32695548	32996376	20009866	20060191	14064750	1.392087	0.133041	9171488	0.89949	0.086755	4775562	0.772331	0.045173	4674051	0.754017	0.044213	6599017	0.647196	0.062421	14264634	1.386244	0.134931	6214892	0.995944	0.058788	5906474	0.944145	0.05587	5840154	0.944503	0.055243	4709963	0.754777	0.044552	4909467	1.297351	0.046439	4537202	1.195971	0.042918	6180664	0.997064	0.058464	4840231	0.773707	0.045785	4099650	1.080635	0.038779	4929455	1.296106	0.046628	0.3091427343820271	0.3119871213456185	0.18919715582861482	0.18967298844373953
GCA_041381395.1_ASM4138139v1	111634200	111558471	33261804	32918927	22715868	22737601	12626507	1.274922	0.113183	8239257	0.840598	0.073856	6364053	0.940916	0.057047	6000811	0.886363	0.053791	6120413	0.624426	0.054863	12419291	1.280258	0.111325	7105231	1.061439	0.063691	7268062	1.084727	0.06515	7318331	1.082004	0.065601	5944022	0.887968	0.053282	4146178	0.897597	0.037166	5291157	1.144376	0.047429	7160596	1.057671	0.064187	6311999	0.942038	0.05658	5088829	1.100616	0.045616	4153734	0.897514	0.037234	0.2979535303697254	0.2948820970634447	0.2034848460418044	0.2036795265250255
GCA_045552965.1_Hav_v1	116811954	116715583	36224113	36685382	21899688	21984810	15589106	1.388474	0.133565	10134358	0.891287	0.08683	5307718	0.78196	0.045476	5171237	0.758903	0.044306	7342648	0.645764	0.062911	15902040	1.380953	0.136246	6894401	1.002946	0.05907	6523358	0.945296	0.055891	6421993	0.94612	0.055023	5226111	0.760256	0.044776	5268367	1.283844	0.045139	4965938	1.20546	0.042547	6848729	1.005082	0.058679	5399530	0.782442	0.046262	4412147	1.07103	0.037803	5307902	1.283482	0.045477	0.310153904918723	0.31410332892719917	0.18750697221217533	0.18823579394190249
GCA_041003635.1_ASM4100363v1	124613506	124594406	37672995	37677401	24621489	24622721	13884015	1.218863	0.111434	10046594	0.881876	0.080634	6817393	0.915743	0.054717	6924939	0.930143	0.05558	8046454	0.706307	0.064581	13888723	1.218991	0.111471	7899449	1.060966	0.063401	7842707	1.053292	0.062946	7853736	1.05495	0.063034	6913035	0.928482	0.055484	5076934	1.043453	0.040748	4777740	0.981911	0.038346	7888730	1.059597	0.063315	6828987	0.917148	0.05481	4827678	0.992174	0.038747	5077292	1.043422	0.040751	0.30236457427378516	0.30239993696035283	0.1976128003486764	0.19762268841718558
GCA_039877585.1_ASM3987758v1	134189547	133430841	42140674	42238947	24522127	24530301	18415636	1.383719	0.138016	11886507	0.891053	0.089084	5984682	0.772762	0.044852	5853456	0.755565	0.043869	8585080	0.643567	0.064341	18479053	1.382031	0.138492	7797186	1.004456	0.058436	7377252	0.950042	0.055289	7344751	0.948378	0.055045	5866528	0.755743	0.043967	6016056	1.334934	0.045087	5294576	1.174449	0.03968	7794841	1.00616	0.058419	6006480	0.773514	0.045016	4723955	1.047873	0.035404	6004802	1.331549	0.045003	0.3158212312245913	0.31655773344228566	0.18377988784388674	0.18384114748923627
GCA_043789845.1_ASM4378984v1	133804905	133768264	42104294	41987592	24850147	24826672	16470004	1.242788	0.123123	12341805	0.933872	0.092263	6771826	0.865778	0.050624	6520545	0.83444	0.048745	9771568	0.739389	0.073048	16398916	1.244312	0.122592	8078485	1.035705	0.060392	7738463	0.99305	0.05785	7767728	0.993104	0.058069	6504072	0.833857	0.048622	5263271	1.140128	0.039346	5314998	1.152422	0.039733	8094859	1.035906	0.060514	6742663	0.865263	0.050406	4736478	1.026985	0.035408	5252583	1.139966	0.039266	0.31475444125739277	0.31388202494746437	0.1857695116357746	0.1855940221593683
GCA_900576705.1_E_vermicularis_Canary_Islands_upd	150050672	144148600	48612961	48675414	23474715	23460640	21004199	1.282523	0.145712	12063112	0.735632	0.083685	8006161	1.01236	0.055541	7507181	0.949835	0.052079	11313136	0.689897	0.078482	21047924	1.281897	0.146015	8691599	1.097622	0.060296	7590692	0.959168	0.052659	7582395	0.958776	0.052601	7523140	0.950063	0.05219	3621161	0.948222	0.025121	4742735	1.242658	0.032902	8687133	1.099126	0.060265	8014584	1.012732	0.055599	3144228	0.823829	0.021812	3609220	0.94623	0.025038	0.3370663135671224	0.3374993421678943	0.16276596784731612	0.16266837641766718
GCA_900617975.1_H_nana_Japan_0011_upd	162943536	156755069	49597919	49628980	28765280	28787026	17912711	1.141799	0.114272	14666527	0.934295	0.093563	8914519	0.979763	0.056869	8097797	0.889328	0.051659	12268357	0.781525	0.078264	17924725	1.141135	0.114349	10035637	1.102291	0.064021	9393962	1.031032	0.059928	9379852	1.030906	0.059838	8096381	0.889288	0.05165	5840394	1.106777	0.037258	5442984	1.030687	0.034723	10030695	1.101605	0.06399	8935023	0.980661	0.057	3969043	0.751581	0.02532	5846462	1.106254	0.037297	0.3163552143283288	0.3165533337153993	0.18347637366830633	0.18361507828796556
GCA_900625125.1_D_medinensis_Ghana_0011_upd	103750625	103580913	36204038	36095813	15633165	15649656	15109807	1.194096	0.145874	12177725	0.965266	0.117567	4855895	0.88871	0.04688	4059999	0.742264	0.039196	9552312	0.757163	0.092221	15030861	1.194991	0.145112	5667149	1.040292	0.054712	5844914	1.071793	0.056428	5856879	1.071906	0.056544	4037267	0.741102	0.038977	2588775	1.097223	0.024993	3149970	1.333672	0.030411	5684423	1.039248	0.054879	4849388	0.889242	0.046817	2521078	1.067405	0.024339	2594471	1.097321	0.025048	0.34951828622455305	0.34847346861258804	0.15092451949878258	0.15108372566407632
