Region	Reference	Start	End	Strand	Score
357580at33208_r2.m1.g2.t1_7_exon	OZ210596.1	12253875	12253996	+	0.44
357580at33208_r2.m1.g2.t1_7_intron	OZ210596.1	12253996	12254049	+	0.44
357580at33208_r2.m1.g2.t1_8_exon	OZ210596.1	12254049	12254268	+	0.96
357580at33208_r2.m1.g2.t1_downstream1	OZ210596.1	12254168	12254268	+	0.96
357580at33208_r2.m1.g2.t1_downstream2	OZ210596.1	12254268	12254468	+	0.96
359369at33208_r2.m1.g2.t1_upstream1	OZ210594.1	16978519	16978719	-	0.07
359369at33208_r2.m1.g2.t1_upstream2	OZ210594.1	16978319	16978519	-	0.07
359369at33208_r2.m1.g2.t1_1_exon	OZ210594.1	16978345	16978419	-	0.39
359369at33208_r2.m1.g2.t1_1_intron	OZ210594.1	16978232	16978345	-	0.39
359369at33208_r2.m1.g2.t1_2_exon	OZ210594.1	16978111	16978232	-	0.39
359369at33208_r2.m1.g2.t1_2_intron	OZ210594.1	16977710	16978111	-	0.39
359369at33208_r2.m1.g2.t1_3_exon	OZ210594.1	16977475	16977710	-	0.48
359369at33208_r2.m1.g2.t1_3_intron	OZ210594.1	16976815	16977475	-	0.48
359369at33208_r2.m1.g2.t1_4_exon	OZ210594.1	16976622	16976815	-	1.0
359369at33208_r2.m1.g2.t1_4_intron	OZ210594.1	16976556	16976622	-	1.0
359369at33208_r2.m1.g2.t1_5_exon	OZ210594.1	16976402	16976556	-	0.99
359369at33208_r2.m1.g2.t1_5_intron	OZ210594.1	16976347	16976402	-	0.99
359369at33208_r2.m1.g2.t1_6_exon	OZ210594.1	16976166	16976347	-	0.75
359369at33208_r2.m1.g2.t1_6_intron	OZ210594.1	16974587	16976166	-	0.75
359369at33208_r2.m1.g2.t1_7_exon	OZ210594.1	16974450	16974587	-	0.84
359369at33208_r2.m1.g2.t1_7_intron	OZ210594.1	16974404	16974450	-	0.84
359369at33208_r2.m1.g2.t1_8_exon	OZ210594.1	16974218	16974404	-	1.0
359369at33208_r2.m1.g2.t1_8_intron	OZ210594.1	16973961	16974218	-	1.0
359369at33208_r2.m1.g2.t1_9_exon	OZ210594.1	16973904	16973961	-	0.93
359369at33208_r2.m1.g2.t1_9_intron	OZ210594.1	16973859	16973904	-	0.93
359369at33208_r2.m1.g2.t1_10_exon	OZ210594.1	16973494	16973859	-	0.98
359369at33208_r2.m1.g2.t1_10_intron	OZ210594.1	16973153	16973494	-	0.98
359369at33208_r2.m1.g2.t1_11_exon	OZ210594.1	16972980	16973153	-	1.0
359369at33208_r2.m1.g2.t1_11_intron	OZ210594.1	16972934	16972980	-	1.0
359369at33208_r2.m1.g2.t1_12_exon	OZ210594.1	16972817	16972934	-	1.0
359369at33208_r2.m1.g2.t1_12_intron	OZ210594.1	16972511	16972817	-	1.0
359369at33208_r2.m1.g2.t1_13_exon	OZ210594.1	16972389	16972511	-	0.96
359369at33208_r2.m1.g2.t1_downstream1	OZ210594.1	16972389	16972489	-	0.96
359369at33208_r2.m1.g2.t1_downstream2	OZ210594.1	16972189	16972389	-	0.96
361100at33208_r2.m2.g2.t1_upstream1	OZ210593.1	1773778	1773978	-	0.38
361100at33208_r2.m2.g2.t1_upstream2	OZ210593.1	1773578	1773778	-	0.38
361100at33208_r2.m2.g2.t1_1_exon	OZ210593.1	1773570	1773678	-	0.78
361100at33208_r2.m2.g2.t1_1_intron	OZ210593.1	1773082	1773570	-	0.78
361100at33208_r2.m2.g2.t1_2_exon	OZ210593.1	1772827	1773082	-	0.93
361100at33208_r2.m2.g2.t1_2_intron	OZ210593.1	1772610	1772827	-	0.93
361100at33208_r2.m2.g2.t1_3_exon	OZ210593.1	1772378	1772610	-	0.91
361100at33208_r2.m2.g2.t1_3_intron	OZ210593.1	1771944	1772378	-	0.91
361100at33208_r2.m2.g2.t1_4_exon	OZ210593.1	1771528	1771944	-	0.72
361100at33208_r2.m2.g2.t1_4_intron	OZ210593.1	1771383	1771528	-	0.72
361100at33208_r2.m2.g2.t1_5_exon	OZ210593.1	1771191	1771383	-	0.7
361100at33208_r2.m2.g2.t1_downstream1	OZ210593.1	1771191	1771291	-	0.7
361100at33208_r2.m2.g2.t1_downstream2	OZ210593.1	1770991	1771191	-	0.7
361203at33208_r2.m1.g2.t1_upstream1	OZ210595.1	16768994	16769194	-	0.37
361203at33208_r2.m1.g2.t1_upstream2	OZ210595.1	16768794	16768994	-	0.37
361203at33208_r2.m1.g2.t1_1_exon	OZ210595.1	16768815	16768894	-	0.46
361203at33208_r2.m1.g2.t1_1_intron	OZ210595.1	16768769	16768815	-	0.46
361203at33208_r2.m1.g2.t1_2_exon	OZ210595.1	16768499	16768769	-	0.42
361203at33208_r2.m1.g2.t1_2_intron	OZ210595.1	16768052	16768499	-	0.42
361203at33208_r2.m1.g2.t1_3_exon	OZ210595.1	16767835	16768052	-	0.97
361203at33208_r2.m1.g2.t1_3_intron	OZ210595.1	16767462	16767835	-	0.97
361203at33208_r2.m1.g2.t1_4_exon	OZ210595.1	16767231	16767462	-	0.95
361203at33208_r2.m1.g2.t1_4_intron	OZ210595.1	16767190	16767231	-	0.95
361203at33208_r2.m1.g2.t1_5_exon	OZ210595.1	16767025	16767190	-	1.0
361203at33208_r2.m1.g2.t1_5_intron	OZ210595.1	16766533	16767025	-	1.0
361203at33208_r2.m1.g2.t1_6_exon	OZ210595.1	16766397	16766533	-	1.0
361203at33208_r2.m1.g2.t1_6_intron	OZ210595.1	16765916	16766397	-	1.0
361203at33208_r2.m1.g2.t1_7_exon	OZ210595.1	16765658	16765916	-	0.95
361203at33208_r2.m1.g2.t1_downstream1	OZ210595.1	16765658	16765758	-	0.95
361203at33208_r2.m1.g2.t1_downstream2	OZ210595.1	16765458	16765658	-	0.95
361216at33208_r2.m1.g2.t1_upstream1	OZ210597.1	19591372	19591572	+	0.01
361216at33208_r2.m1.g2.t1_upstream2	OZ210597.1	19591572	19591772	+	0.01
361216at33208_r2.m1.g2.t1_1_exon	OZ210597.1	19591672	19591696	+	0.01
361216at33208_r2.m1.g2.t1_1_intron	OZ210597.1	19591696	19591848	+	0.01
361216at33208_r2.m1.g2.t1_2_exon	OZ210597.1	19591848	19591858	+	0.01
361216at33208_r2.m1.g2.t1_2_intron	OZ210597.1	19591858	19592265	+	0.01
361216at33208_r2.m1.g2.t1_3_exon	OZ210597.1	19592265	19592277	+	0.01
361216at33208_r2.m1.g2.t1_3_intron	OZ210597.1	19592277	19592713	+	0.01
361216at33208_r2.m1.g2.t1_4_exon	OZ210597.1	19592713	19592724	+	0.01
361216at33208_r2.m1.g2.t1_4_intron	OZ210597.1	19592724	19593144	+	0.01
361216at33208_r2.m1.g2.t1_5_exon	OZ210597.1	19593144	19593153	+	0.01
361216at33208_r2.m1.g2.t1_5_intron	OZ210597.1	19593153	19593274	+	0.01
361216at33208_r2.m1.g2.t1_6_exon	OZ210597.1	19593274	19593283	+	0.01
361216at33208_r2.m1.g2.t1_6_intron	OZ210597.1	19593283	19593441	+	0.01
361216at33208_r2.m1.g2.t1_7_exon	OZ210597.1	19593441	19593452	+	0.01
361216at33208_r2.m1.g2.t1_7_intron	OZ210597.1	19593452	19593506	+	0.01
361216at33208_r2.m1.g2.t1_8_exon	OZ210597.1	19593506	19593517	+	0.01
361216at33208_r2.m1.g2.t1_8_intron	OZ210597.1	19593517	19593683	+	0.01
361216at33208_r2.m1.g2.t1_9_exon	OZ210597.1	19593683	19593701	+	0.01
361216at33208_r2.m1.g2.t1_9_intron	OZ210597.1	19593701	19594041	+	0.01
361216at33208_r2.m1.g2.t1_10_exon	OZ210597.1	19594041	19594082	+	0.01
361216at33208_r2.m1.g2.t1_10_intron	OZ210597.1	19594082	19594918	+	0.01
361216at33208_r2.m1.g2.t1_11_exon	OZ210597.1	19594918	19594933	+	0.01
361216at33208_r2.m1.g2.t1_11_intron	OZ210597.1	19594933	19595070	+	0.01
361216at33208_r2.m1.g2.t1_12_exon	OZ210597.1	19595070	19595091	+	0.01
361216at33208_r2.m1.g2.t1_12_intron	OZ210597.1	19595091	19595215	+	0.01
361216at33208_r2.m1.g2.t1_13_exon	OZ210597.1	19595215	19595262	+	0.01
361216at33208_r2.m1.g2.t1_13_intron	OZ210597.1	19595262	19595450	+	0.01
361216at33208_r2.m1.g2.t1_14_exon	OZ210597.1	19595450	19595598	+	0.58
361216at33208_r2.m1.g2.t1_14_intron	OZ210597.1	19595598	19595642	+	0.58
361216at33208_r2.m1.g2.t1_15_exon	OZ210597.1	19595642	19595840	+	0.56
361216at33208_r2.m1.g2.t1_15_intron	OZ210597.1	19595840	19595888	+	0.56
361216at33208_r2.m1.g2.t1_16_exon	OZ210597.1	19595888	19595996	+	0.01
361216at33208_r2.m1.g2.t1_16_intron	OZ210597.1	19595996	19596105	+	0.01
361216at33208_r2.m1.g2.t1_17_exon	OZ210597.1	19596105	19596115	+	0.01
361216at33208_r2.m1.g2.t1_17_intron	OZ210597.1	19596115	19596173	+	0.01
361216at33208_r2.m1.g2.t1_18_exon	OZ210597.1	19596173	19596192	+	0.01
361216at33208_r2.m1.g2.t1_18_intron	OZ210597.1	19596192	19596315	+	0.01
361216at33208_r2.m1.g2.t1_19_exon	OZ210597.1	19596315	19596339	+	0.01
361216at33208_r2.m1.g2.t1_19_intron	OZ210597.1	19596339	19597058	+	0.01
361216at33208_r2.m1.g2.t1_20_exon	OZ210597.1	19597058	19597218	+	0.74
361216at33208_r2.m1.g2.t1_20_intron	OZ210597.1	19597218	19597268	+	0.74
361216at33208_r2.m1.g2.t1_21_exon	OZ210597.1	19597268	19597583	+	0.93
361216at33208_r2.m1.g2.t1_21_intron	OZ210597.1	19597583	19598404	+	0.93
361216at33208_r2.m1.g2.t1_22_exon	OZ210597.1	19598404	19598580	+	0.8
361216at33208_r2.m1.g2.t1_22_intron	OZ210597.1	19598580	19599070	+	0.8
361216at33208_r2.m1.g2.t1_23_exon	OZ210597.1	19599070	19599325	+	1.0
361216at33208_r2.m1.g2.t1_23_intron	OZ210597.1	19599325	19599724	+	1.0
361216at33208_r2.m1.g2.t1_24_exon	OZ210597.1	19599724	19599834	+	1.0
361216at33208_r2.m1.g2.t1_24_intron	OZ210597.1	19599834	19599879	+	1.0
361216at33208_r2.m1.g2.t1_25_exon	OZ210597.1	19599879	19600028	+	0.05
361216at33208_r2.m1.g2.t1_25_intron	OZ210597.1	19600028	19600082	+	0.05
361216at33208_r2.m1.g2.t1_26_exon	OZ210597.1	19600082	19600283	+	0.01
361216at33208_r2.m1.g2.t1_downstream1	OZ210597.1	19600183	19600283	+	0.01
361216at33208_r2.m1.g2.t1_downstream2	OZ210597.1	19600283	19600483	+	0.01
363634at33208_r2.m1.g1.t1_upstream1	OZ210595.1	18538517	18538717	-	0.01
363634at33208_r2.m1.g1.t1_upstream2	OZ210595.1	18538317	18538517	-	0.01
363634at33208_r2.m1.g1.t1_1_exon	OZ210595.1	18538274	18538417	-	0.98
363634at33208_r2.m1.g1.t1_1_intron	OZ210595.1	18538215	18538274	-	0.98
363634at33208_r2.m1.g1.t1_2_exon	OZ210595.1	18538122	18538215	-	0.99
363634at33208_r2.m1.g1.t1_2_intron	OZ210595.1	18538075	18538122	-	0.99
363634at33208_r2.m1.g1.t1_3_exon	OZ210595.1	18537926	18538075	-	0.99
363634at33208_r2.m1.g1.t1_3_intron	OZ210595.1	18537687	18537926	-	0.99
363634at33208_r2.m1.g1.t1_4_exon	OZ210595.1	18537421	18537687	-	0.94
363634at33208_r2.m1.g1.t1_4_intron	OZ210595.1	18537001	18537421	-	0.94
363634at33208_r2.m1.g1.t1_5_exon	OZ210595.1	18536984	18537001	-	0.76
363634at33208_r2.m1.g1.t1_5_intron	OZ210595.1	18536650	18536984	-	0.76
363634at33208_r2.m1.g1.t1_6_exon	OZ210595.1	18536633	18536650	-	0.22
363634at33208_r2.m1.g1.t1_6_intron	OZ210595.1	18535891	18536633	-	0.22
363634at33208_r2.m1.g1.t1_7_exon	OZ210595.1	18535782	18535891	-	0.23
363634at33208_r2.m1.g1.t1_7_intron	OZ210595.1	18535738	18535782	-	0.23
363634at33208_r2.m1.g1.t1_8_exon	OZ210595.1	18535548	18535738	-	0.65
363634at33208_r2.m1.g1.t1_8_intron	OZ210595.1	18534842	18535548	-	0.65
363634at33208_r2.m1.g1.t1_9_exon	OZ210595.1	18534680	18534842	-	0.98
363634at33208_r2.m1.g1.t1_9_intron	OZ210595.1	18533797	18534680	-	0.98
363634at33208_r2.m1.g1.t1_10_exon	OZ210595.1	18533569	18533797	-	1.0
363634at33208_r2.m1.g1.t1_10_intron	OZ210595.1	18532930	18533569	-	1.0
363634at33208_r2.m1.g1.t1_11_exon	OZ210595.1	18532784	18532930	-	0.96
363634at33208_r2.m1.g1.t1_11_intron	OZ210595.1	18532732	18532784	-	0.96
363634at33208_r2.m1.g1.t1_12_exon	OZ210595.1	18532540	18532732	-	0.9
363634at33208_r2.m1.g1.t1_12_intron	OZ210595.1	18530992	18532540	-	0.9
363634at33208_r2.m1.g1.t1_13_exon	OZ210595.1	18530867	18530992	-	0.69
363634at33208_r2.m1.g1.t1_13_intron	OZ210595.1	18530611	18530867	-	0.69
363634at33208_r2.m1.g1.t1_14_exon	OZ210595.1	18530516	18530611	-	0.29
363634at33208_r2.m1.g1.t1_14_intron	OZ210595.1	18529797	18530516	-	0.29
363634at33208_r2.m1.g1.t1_15_exon	OZ210595.1	18529651	18529797	-	0.26
363634at33208_r2.m1.g1.t1_15_intron	OZ210595.1	18529337	18529651	-	0.26
363634at33208_r2.m1.g1.t1_16_exon	OZ210595.1	18529112	18529337	-	0.53
363634at33208_r2.m1.g1.t1_16_intron	OZ210595.1	18529044	18529112	-	0.53
363634at33208_r2.m1.g1.t1_17_exon	OZ210595.1	18528996	18529044	-	0.34
363634at33208_r2.m1.g1.t1_17_intron	OZ210595.1	18528588	18528996	-	0.34
363634at33208_r2.m1.g1.t1_18_exon	OZ210595.1	18528428	18528588	-	0.31
363634at33208_r2.m1.g1.t1_downstream1	OZ210595.1	18528428	18528528	-	0.31
363634at33208_r2.m1.g1.t1_downstream2	OZ210595.1	18528228	18528428	-	0.31
364383at33208_r2.m1.g1.t1_upstream1	OZ210592.1	17479535	17479735	+	0.02
364383at33208_r2.m1.g1.t1_upstream2	OZ210592.1	17479735	17479935	+	0.02
364383at33208_r2.m1.g1.t1_1_exon	OZ210592.1	17479835	17480109	+	0.35
364383at33208_r2.m1.g1.t1_1_intron	OZ210592.1	17480109	17480526	+	0.35
364383at33208_r2.m1.g1.t1_2_exon	OZ210592.1	17480526	17480651	+	0.93
364383at33208_r2.m1.g1.t1_2_intron	OZ210592.1	17480651	17481018	+	0.93
364383at33208_r2.m1.g1.t1_3_exon	OZ210592.1	17481018	17481283	+	0.43
364383at33208_r2.m1.g1.t1_3_intron	OZ210592.1	17481283	17481686	+	0.43
364383at33208_r2.m1.g1.t1_4_exon	OZ210592.1	17481686	17481960	+	0.44
364383at33208_r2.m1.g1.t1_4_intron	OZ210592.1	17481960	17482507	+	0.44
364383at33208_r2.m1.g1.t1_5_exon	OZ210592.1	17482507	17482588	+	0.73
364383at33208_r2.m1.g1.t1_5_intron	OZ210592.1	17482588	17482644	+	0.73
364383at33208_r2.m1.g1.t1_6_exon	OZ210592.1	17482644	17482740	+	0.69
364383at33208_r2.m1.g1.t1_6_intron	OZ210592.1	17482740	17482976	+	0.69
364383at33208_r2.m1.g1.t1_7_exon	OZ210592.1	17482976	17483133	+	0.9
364383at33208_r2.m1.g1.t1_7_intron	OZ210592.1	17483133	17483174	+	0.9
364383at33208_r2.m1.g1.t1_8_exon	OZ210592.1	17483174	17483398	+	0.98
364383at33208_r2.m1.g1.t1_8_intron	OZ210592.1	17483398	17483564	+	0.98
364383at33208_r2.m1.g1.t1_9_exon	OZ210592.1	17483564	17483742	+	0.98
364383at33208_r2.m1.g1.t1_9_intron	OZ210592.1	17483742	17483835	+	0.98
364383at33208_r2.m1.g1.t1_10_exon	OZ210592.1	17483835	17483894	+	1.0
364383at33208_r2.m1.g1.t1_10_intron	OZ210592.1	17483894	17483941	+	1.0
364383at33208_r2.m1.g1.t1_11_exon	OZ210592.1	17483941	17484154	+	1.0
364383at33208_r2.m1.g1.t1_11_intron	OZ210592.1	17484154	17484208	+	1.0
364383at33208_r2.m1.g1.t1_12_exon	OZ210592.1	17484208	17484381	+	0.96
364383at33208_r2.m1.g1.t1_12_intron	OZ210592.1	17484381	17484763	+	0.96
364383at33208_r2.m1.g1.t1_13_exon	OZ210592.1	17484763	17484821	+	0.57
364383at33208_r2.m1.g1.t1_downstream1	OZ210592.1	17484721	17484821	+	0.57
364383at33208_r2.m1.g1.t1_downstream2	OZ210592.1	17484821	17485021	+	0.57
364694at33208_r2.m1.g1.t1_upstream1	OZ210594.1	468364	468564	-	0.02
364694at33208_r2.m1.g1.t1_upstream2	OZ210594.1	468164	468364	-	0.02
364694at33208_r2.m1.g1.t1_1_exon	OZ210594.1	468066	468264	-	0.63
364694at33208_r2.m1.g1.t1_1_intron	OZ210594.1	467944	468066	-	0.63
364694at33208_r2.m1.g1.t1_2_exon	OZ210594.1	467928	467944	-	0.76
364694at33208_r2.m1.g1.t1_2_intron	OZ210594.1	465020	467928	-	0.76
364694at33208_r2.m1.g1.t1_3_exon	OZ210594.1	464901	465020	-	0.87
364694at33208_r2.m1.g1.t1_3_intron	OZ210594.1	464862	464901	-	0.87
364694at33208_r2.m1.g1.t1_4_exon	OZ210594.1	464781	464862	-	0.46
364694at33208_r2.m1.g1.t1_4_intron	OZ210594.1	464466	464781	-	0.46
364694at33208_r2.m1.g1.t1_5_exon	OZ210594.1	464134	464466	-	0.51
364694at33208_r2.m1.g1.t1_5_intron	OZ210594.1	463737	464134	-	0.51
364694at33208_r2.m1.g1.t1_6_exon	OZ210594.1	463671	463737	-	0.87
364694at33208_r2.m1.g1.t1_6_intron	OZ210594.1	462894	463671	-	0.87
364694at33208_r2.m1.g1.t1_7_exon	OZ210594.1	462741	462894	-	0.98
364694at33208_r2.m1.g1.t1_7_intron	OZ210594.1	462698	462741	-	0.98
364694at33208_r2.m1.g1.t1_8_exon	OZ210594.1	462535	462698	-	0.95
364694at33208_r2.m1.g1.t1_8_intron	OZ210594.1	461427	462535	-	0.95
364694at33208_r2.m1.g1.t1_9_exon	OZ210594.1	461329	461427	-	0.99
364694at33208_r2.m1.g1.t1_9_intron	OZ210594.1	461285	461329	-	0.99
364694at33208_r2.m1.g1.t1_10_exon	OZ210594.1	461163	461285	-	1.0
364694at33208_r2.m1.g1.t1_10_intron	OZ210594.1	460831	461163	-	1.0
364694at33208_r2.m1.g1.t1_11_exon	OZ210594.1	460697	460831	-	0.95
364694at33208_r2.m1.g1.t1_11_intron	OZ210594.1	459970	460697	-	0.95
364694at33208_r2.m1.g1.t1_12_exon	OZ210594.1	459898	459970	-	0.66
364694at33208_r2.m1.g1.t1_12_intron	OZ210594.1	459806	459898	-	0.66
364694at33208_r2.m1.g1.t1_13_exon	OZ210594.1	459347	459806	-	0.98
364694at33208_r2.m1.g1.t1_13_intron	OZ210594.1	459020	459347	-	0.98
364694at33208_r2.m1.g1.t1_14_exon	OZ210594.1	458915	459020	-	0.49
364694at33208_r2.m1.g1.t1_14_intron	OZ210594.1	457438	458915	-	0.49
364694at33208_r2.m1.g1.t1_15_exon	OZ210594.1	457230	457438	-	0.92
364694at33208_r2.m1.g1.t1_15_intron	OZ210594.1	457186	457230	-	0.92
364694at33208_r2.m1.g1.t1_16_exon	OZ210594.1	456989	457186	-	0.81
364694at33208_r2.m1.g1.t1_16_intron	OZ210594.1	456889	456989	-	0.81
364694at33208_r2.m1.g1.t1_17_exon	OZ210594.1	456741	456889	-	0.92
364694at33208_r2.m1.g1.t1_17_intron	OZ210594.1	455812	456741	-	0.92
364694at33208_r2.m1.g1.t1_18_exon	OZ210594.1	455469	455812	-	0.33
364694at33208_r2.m1.g1.t1_18_intron	OZ210594.1	455424	455469	-	0.33
364694at33208_r2.m1.g1.t1_19_exon	OZ210594.1	455333	455424	-	0.54
364694at33208_r2.m1.g1.t1_19_intron	OZ210594.1	455257	455333	-	0.54
364694at33208_r2.m1.g1.t1_20_exon	OZ210594.1	454889	455257	-	0.5
364694at33208_r2.m1.g1.t1_downstream1	OZ210594.1	454889	454989	-	0.5
364694at33208_r2.m1.g1.t1_downstream2	OZ210594.1	454689	454889	-	0.5
365691at33208_r2.m1.g1.t1_upstream1	OZ210595.1	18080569	18080769	+	0.03
365691at33208_r2.m1.g1.t1_upstream2	OZ210595.1	18080769	18080969	+	0.03
365691at33208_r2.m1.g1.t1_1_exon	OZ210595.1	18080869	18081026	+	0.95
365691at33208_r2.m1.g1.t1_1_intron	OZ210595.1	18081026	18081412	+	0.95
365691at33208_r2.m1.g1.t1_2_exon	OZ210595.1	18081412	18081638	+	0.98
365691at33208_r2.m1.g1.t1_2_intron	OZ210595.1	18081638	18081831	+	0.98
365691at33208_r2.m1.g1.t1_3_exon	OZ210595.1	18081831	18081934	+	0.86
365691at33208_r2.m1.g1.t1_3_intron	OZ210595.1	18081934	18082037	+	0.86
365691at33208_r2.m1.g1.t1_4_exon	OZ210595.1	18082037	18082069	+	0.37
365691at33208_r2.m1.g1.t1_4_intron	OZ210595.1	18082069	18083638	+	0.37
365691at33208_r2.m1.g1.t1_5_exon	OZ210595.1	18083638	18083684	+	0.92
365691at33208_r2.m1.g1.t1_5_intron	OZ210595.1	18083684	18084644	+	0.92
365691at33208_r2.m1.g1.t1_6_exon	OZ210595.1	18084644	18084910	+	1.0
365691at33208_r2.m1.g1.t1_6_intron	OZ210595.1	18084910	18085161	+	1.0
365691at33208_r2.m1.g1.t1_7_exon	OZ210595.1	18085161	18085264	+	0.98
365691at33208_r2.m1.g1.t1_7_intron	OZ210595.1	18085264	18085311	+	0.98
365691at33208_r2.m1.g1.t1_8_exon	OZ210595.1	18085311	18085568	+	0.95
365691at33208_r2.m1.g1.t1_8_intron	OZ210595.1	18085568	18086000	+	0.95
365691at33208_r2.m1.g1.t1_9_exon	OZ210595.1	18086000	18086141	+	0.72
365691at33208_r2.m1.g1.t1_9_intron	OZ210595.1	18086141	18086450	+	0.72
365691at33208_r2.m1.g1.t1_10_exon	OZ210595.1	18086450	18086621	+	0.91
365691at33208_r2.m1.g1.t1_10_intron	OZ210595.1	18086621	18087695	+	0.91
365691at33208_r2.m1.g1.t1_11_exon	OZ210595.1	18087695	18087768	+	0.67
365691at33208_r2.m1.g1.t1_11_intron	OZ210595.1	18087768	18087813	+	0.67
365691at33208_r2.m1.g1.t1_12_exon	OZ210595.1	18087813	18087898	+	0.95
365691at33208_r2.m1.g1.t1_12_intron	OZ210595.1	18087898	18088452	+	0.95
365691at33208_r2.m1.g1.t1_13_exon	OZ210595.1	18088452	18088601	+	0.92
365691at33208_r2.m1.g1.t1_13_intron	OZ210595.1	18088601	18088917	+	0.92
365691at33208_r2.m1.g1.t1_14_exon	OZ210595.1	18088917	18089049	+	0.66
365691at33208_r2.m1.g1.t1_14_intron	OZ210595.1	18089049	18089298	+	0.66
365691at33208_r2.m1.g1.t1_15_exon	OZ210595.1	18089298	18089547	+	0.54
365691at33208_r2.m1.g1.t1_downstream1	OZ210595.1	18089447	18089547	+	0.54
365691at33208_r2.m1.g1.t1_downstream2	OZ210595.1	18089547	18089747	+	0.54
366936at33208_r2.m1.g2.t1_upstream1	OZ210596.1	11678798	11678998	+	0.01
366936at33208_r2.m1.g2.t1_upstream2	OZ210596.1	11678998	11679198	+	0.01
366936at33208_r2.m1.g2.t1_1_exon	OZ210596.1	11679098	11679176	+	0.35
366936at33208_r2.m1.g2.t1_1_intron	OZ210596.1	11679176	11679224	+	0.35
366936at33208_r2.m1.g2.t1_2_exon	OZ210596.1	11679224	11679256	+	0.38
366936at33208_r2.m1.g2.t1_2_intron	OZ210596.1	11679256	11680856	+	0.38
366936at33208_r2.m1.g2.t1_3_exon	OZ210596.1	11680856	11680956	+	0.85
366936at33208_r2.m1.g2.t1_3_intron	OZ210596.1	11680956	11681001	+	0.85
366936at33208_r2.m1.g2.t1_4_exon	OZ210596.1	11681001	11681117	+	0.86
366936at33208_r2.m1.g2.t1_4_intron	OZ210596.1	11681117	11681425	+	0.86
366936at33208_r2.m1.g2.t1_5_exon	OZ210596.1	11681425	11681573	+	1.0
366936at33208_r2.m1.g2.t1_5_intron	OZ210596.1	11681573	11681617	+	1.0
366936at33208_r2.m1.g2.t1_6_exon	OZ210596.1	11681617	11681770	+	0.85
366936at33208_r2.m1.g2.t1_6_intron	OZ210596.1	11681770	11682338	+	0.85
366936at33208_r2.m1.g2.t1_7_exon	OZ210596.1	11682338	11682499	+	0.97
366936at33208_r2.m1.g2.t1_7_intron	OZ210596.1	11682499	11682925	+	0.97
366936at33208_r2.m1.g2.t1_8_exon	OZ210596.1	11682925	11683072	+	0.86
366936at33208_r2.m1.g2.t1_8_intron	OZ210596.1	11683072	11683843	+	0.86
366936at33208_r2.m1.g2.t1_9_exon	OZ210596.1	11683843	11683962	+	0.78
366936at33208_r2.m1.g2.t1_9_intron	OZ210596.1	11683962	11684191	+	0.78
366936at33208_r2.m1.g2.t1_10_exon	OZ210596.1	11684191	11684304	+	0.59
366936at33208_r2.m1.g2.t1_10_intron	OZ210596.1	11684304	11684536	+	0.59
366936at33208_r2.m1.g2.t1_11_exon	OZ210596.1	11684536	11684683	+	0.79
366936at33208_r2.m1.g2.t1_11_intron	OZ210596.1	11684683	11685156	+	0.79
366936at33208_r2.m1.g2.t1_12_exon	OZ210596.1	11685156	11685317	+	0.31
366936at33208_r2.m1.g2.t1_12_intron	OZ210596.1	11685317	11685481	+	0.31
366936at33208_r2.m1.g2.t1_13_exon	OZ210596.1	11685481	11685705	+	0.33
366936at33208_r2.m1.g2.t1_13_intron	OZ210596.1	11685705	11685750	+	0.33
366936at33208_r2.m1.g2.t1_14_exon	OZ210596.1	11685750	11685831	+	0.53
366936at33208_r2.m1.g2.t1_14_intron	OZ210596.1	11685831	11686079	+	0.53
366936at33208_r2.m1.g2.t1_15_exon	OZ210596.1	11686079	11686405	+	0.46
366936at33208_r2.m1.g2.t1_15_intron	OZ210596.1	11686405	11686451	+	0.46
366936at33208_r2.m1.g2.t1_16_exon	OZ210596.1	11686451	11686559	+	0.99
366936at33208_r2.m1.g2.t1_16_intron	OZ210596.1	11686559	11686904	+	0.99
366936at33208_r2.m1.g2.t1_17_exon	OZ210596.1	11686904	11687035	+	0.96
366936at33208_r2.m1.g2.t1_17_intron	OZ210596.1	11687035	11687394	+	0.96
366936at33208_r2.m1.g2.t1_18_exon	OZ210596.1	11687394	11687456	+	0.35
366936at33208_r2.m1.g2.t1_18_intron	OZ210596.1	11687456	11687942	+	0.35
366936at33208_r2.m1.g2.t1_19_exon	OZ210596.1	11687942	11688081	+	0.6
366936at33208_r2.m1.g2.t1_19_intron	OZ210596.1	11688081	11688125	+	0.6
366936at33208_r2.m1.g2.t1_20_exon	OZ210596.1	11688125	11688295	+	0.87
366936at33208_r2.m1.g2.t1_20_intron	OZ210596.1	11688295	11688337	+	0.87
366936at33208_r2.m1.g2.t1_21_exon	OZ210596.1	11688337	11688457	+	0.89
366936at33208_r2.m1.g2.t1_21_intron	OZ210596.1	11688457	11688500	+	0.89
366936at33208_r2.m1.g2.t1_22_exon	OZ210596.1	11688500	11688556	+	0.92
366936at33208_r2.m1.g2.t1_22_intron	OZ210596.1	11688556	11689058	+	0.92
366936at33208_r2.m1.g2.t1_23_exon	OZ210596.1	11689058	11689349	+	0.92
366936at33208_r2.m1.g2.t1_23_intron	OZ210596.1	11689349	11689670	+	0.92
366936at33208_r2.m1.g2.t1_24_exon	OZ210596.1	11689670	11689757	+	0.73
